,Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
812,2020-10-22,0705h - 0755h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.986978920249,1.35668185930095,NIL,Changi Airport
813,2020-10-22,1820h - 2020h,Raffles City Shopping Centre (252 North Bridge Road),The Coffee Academics,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-28,103.853331827088,1.29407644483072,179103,Museum
814,2020-10-21,0640h - 0720h,Hillion Mall (17 Petir Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.763022901683,1.3784986806083401,678278,Bukit Panjang
815,2020-10-21,0915h - 1015h,International Plaza (10 Anson Road),"BLS International – Indian Passport, Visa Application Centre, Singapore",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.845955085219,1.27585666910774,079903,Marina East
816,2020-10-21,2040h - 2200h,Arcade @ The Capitol Kempinski (13 Stamford Road),La Scala Ristorante,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-28,103.851293463737,1.29306335877347,178905,Museum
817,2020-10-20,1600h - 1725h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
818,2020-10-19,1530h - 1705h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
819,2020-10-18,2125h - 2220h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
820,2020-10-17,0635h - 0740h,Hillion Mall (17 Petir Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.763022901683,1.3784986806083401,678278,Bukit Panjang
821,2020-10-17,0755h - 0900h,ICA Building (10 Kallang Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.862593864779,1.30659563968245,208718,Serangoon
822,2020-10-17,1005h - 1055h,Paya Lebar Quarter Mall (10 Paya Lebar Road),EAT.,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.892724428994,1.31752384637596,409057,Paya Lebar
823,2020-10-17,1130h - 1235h,Kallang Wave Mall (1 Stadium Place),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.87275070166099,1.3038432718231798,397628,Serangoon
824,2020-10-17,1745h - 1835h,Ramen Keisuke Tonkotsu King Four Seasons (158 Rochor Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.85526310623399,1.3009017311503501,188433,Rochor
825,2020-10-17,1750h - 1835h,Our Tampines Hub (1 Tampines Walk),Rumah Makan Minang,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.94014859337798,1.35320985987658,528523,Tampines
826,2020-10-17,1900h - 2000h,Changi Airport Terminal 3 (65 Airport Boulevard),FairPrice Finest,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-25,103.986978920249,1.35668185930095,NIL,Changi Airport
827,2020-10-17,2045h - 2140h,ION Orchard (2 Orchard Turn),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.83177429663701,1.30419841973372,NIL,Orchard
828,2020-10-17,2050h - 2145h,Ice Cream Chefs (12 Jalan Kuras),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.82964642857901,1.37291832892582,577727,Ang Mo Kio
829,2020-10-16,1255h - 1400h,Lot One Shoppers’ Mall (21 Choa Chu Kang Avenue 4),Delifrance,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.745039321847,1.38495924492367,NIL,Choa Chu Kang
830,2020-10-16,1510h - 1625h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
831,2020-10-16,1520h - 1630h,Lot One Shoppers’ Mall (21 Choa Chu Kang Avenue 4),Blackball,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.745039321847,1.38495924492367,NIL,Choa Chu Kang
832,2020-10-16,1735h - 1920h,Mandarin Gallery (333A Orchard Road),Wild Honey,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.83658396580601,1.3020047173196299,238897,Orchard
833,2020-10-16,1930h - 2000h,Orchard Central (181 Orchard Road),Don Don Donki,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.839692368177,1.3007235035670501,238896,River Valley
834,2020-10-16,1935h - 2035h,Jem (50 Jurong Gateway Road),H&M,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.743262234833,1.3325523295069,NIL,Jurong East
835,2020-10-16,2010h - 2140h,313@somerset (313 Orchard Road),Go Noodle House,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.838350465208,1.3009780821220902,238895,River Valley
836,2020-10-16,2030h - 2145h,Jem (50 Jurong Gateway Road),Uniqlo,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-31,103.743262234833,1.3325523295069,NIL,Jurong East
837,2020-10-15,1015h - 1105h,Our Tampines Hub (1 Tampines Walk),Kopitiam,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.94014859337798,1.35320985987658,528523,Tampines
838,2020-10-15,2225h - 0025h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
839,2020-10-14,1235h - 1420h,Nanyang Community Club (60 Jurong West Street 91),Anytime Fitness Jurong West,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-29,103.69232022763,1.34236402992033,649040,Jurong West
840,2020-10-14,1930h - 2045h,Kimly Zi Char (742A Tampines Street 72),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.934143327405,1.3599688817383502,521742,Tampines
841,2020-10-13,1205h - 1335h,McDonald’s @ Tampines Interchange (513 Tampines Central 1),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.94439575452499,1.35391812778833,520513,Tampines
842,2020-10-13,1440h - 1545h,Fu Lu Shou Complex (149 Rochor Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.854568540158,1.3014870690973401,188425,Rochor
843,2020-10-12,1500h - 1540h,Tampines Mall (4 Tampines Central 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-27,103.94469623008301,1.35258025197038,529510,Tampines
844,2020-10-11,0825h - 0855h,Hi Five (Indian Muslim Food) (6 Dunlop Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-15,103.854325840518,1.30446814057616,209336,Rochor
845,2020-10-11,1935h - 2005h,FairPrice Aljunied (114 Aljunied Avenue 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-20,103.88680711046801,1.32172455192598,380114,Paya Lebar
846,2020-10-10,1300h - 1400h,Mohammadi Restaurant (7 Lembu Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-16,103.854370880921,1.3097238225566499,208445,Serangoon
847,2020-10-10,1835h - 2000h,Jurong Point (1 Jurong West Central 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-20,103.706685012654,1.33945200436318,NIL,Boon Lay
848,2020-10-07,1155h - 1235h,NEX (23 Serangoon Central),Aburi-EN,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-19,103.871861615443,1.35067552120318,556083,Toa Payoh
849,2020-10-05,0735h - 1125h,Moments’ (326 Serangoon Avenue 3),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-19,103.868996990604,1.35035198508251,550326,Bishan
850,2020-10-05,1245h - 1325h,Parkway Parade (80 Marine Parade Road),Ya Kun Family Cafe,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-19,103.905113585904,1.30119130647653,NIL,Marine Parade
851,2020-10-05,1355h - 1800h,National Museum of Singapore (93 Stamford Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-19,103.848412787752,1.2967805041546698,178897,Museum
852,2020-10-04,1455h - 1600h,Far East Plaza (14 Scotts Road),Joeun Salon,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83366493287501,1.30724675116163,228213,Orchard
853,2020-10-01,0830h - 0900h,64+4 Foodcourt (4A Loyang Lane),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-04,103.970231053612,1.3715526543186298,508923,Pasir Ris
854,2020-10-01,1755h - 1825h,Square 2 @ Novena (10 Sinaran Drive),Don Don Donki,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.844331494859,1.32061258625865,307506,Novena
855,2020-09-30,1635h - 1710h,Rivervale Plaza (118 Rivervale Drive),Barber Point,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-04,103.901849634797,1.3853715160870002,540118,Sengkang
856,2020-09-29,1300h - 1445h,Sun Plaza (30 Sembawang Drive),Starbucks,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-01,103.81946210281201,1.4482265381827502,757713,Sembawang
857,2020-09-29,1805h - 1840h,Ngee Ann City (391A Orchard Road),Takashimaya Department Store,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.834872603881,1.3024076927815702,NIL,Orchard
858,2020-09-28,1215h - 1315h,Sun Plaza (30 Sembawang Drive),Starbucks,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-01,103.81946210281201,1.4482265381827502,757713,Sembawang
859,2020-09-28,1830h - 2130h,Merchant Court (3A River Valley Road),Kushikatsu Tanaka,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84505477494,1.29014812420477,179020,Museum
860,2020-09-27,1515h - 1650h,Giant Hypermarket – Tampines (21 Tampines North Drive 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-07,103.932078857732,1.37225435494299,NIL,Pasir Ris
861,2020-09-27,1700h - 1830h,IKEA Tampines (60 Tampines North Drive 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-07,103.932494130634,1.37402657794126,528764,Pasir Ris
862,2020-09-27,1710h - 1750h,IMM (2 Jurong East Street 21),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.746638235324,1.33502430989432,NIL,Jurong East
863,2020-09-27,1805h - 1835h,Sheng Siong (88 Tanglin Halt Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-06,103.798021743473,1.3020380217503602,141088,Queenstown
864,2020-09-26,0945h - 1945h,Orchard Central (181 Orchard Road) ,Walking On Sunshine,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-03,103.839692368177,1.3007235035670501,238896,River Valley
865,2020-09-26,1230h - 1320h,Albert Centre Market & Food Centre (270 Queen Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.854121893196,1.30109180489625,180270,Rochor
866,2020-09-26,1310h - 1440h,Bugis+ (201 Victoria Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.854370864874,1.2995076134825,188067,Rochor
867,2020-09-26,1330h - 1440h,Bugis Junction (200 Victoria Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.855327952042,1.2990679819128799,NIL,Rochor
868,2020-09-26,1500h - 1605h,Napshot Cafe (169 Stirling Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.803105948762,1.2904348652879098,140169,Queenstown
869,2020-09-26,1530h - 1700h,BearyFun Gym @ Katong Swimming Complex (111 Wilkinson Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-07,103.886081876398,1.3021056393713302,436752,Paya Lebar
870,2020-09-26,1900h - 2000h,newEcon – Top Choice Supermarket (84 Bayshore Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-07,103.94011699051399,1.31218816492753,469994,Bedok
871,2020-09-26,2010h - 2140h,Orchard Central (181 Orchard Road),Grain Alley,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-10-01,103.839692368177,1.3007235035670501,238896,River Valley
872,2020-09-26,2030h - 2130h,Stirling Food Court (169 Stirling Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Added/Updated on 2020-09-30,103.803105948762,1.2904348652879098,140169,Queenstown
